Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
wmFoodBeverageBeefCut|N|||text||4000|1||||||||||N|en|Beef Cut|Example: Tenderloin; Flank; Shank; Rib (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1622
wmFoodBeveragePoultryCut|N|||text||4000|1||||||||||N|en|Poultry Cut|Example: Leg; Breast; Thigh (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1623
wmFoodBeverageIsMadeInHomeKitchen|N|||boolean|||||||||||||N|en|Is Made in a Home Kitchen|Indicates if the item was made for consumption in a home kitchen, as defined by the FDA.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1624
wmFoodBeverageIsPersonalizable|N|||boolean|||||||||||||N|en|Is Personalizable|Denotes if the item can be customized in some way, including engraved, embroidered, stamped, etched, etc. Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1626
wmFoodBeverageFatCaloriesPerGram|N|||float|30|30|15||||||||||N|en|Fat Calories Per Gram|Fat calories per gram per serving.|Horizontal|Float|Left|200|Left||||Active||Walmart_Initial_Load||||1633
wmFoodBeverageCarbohydrateCaloriesPerGram|N|||float|30|30|15||||||||||N|en|Carbohydrate Calories Per Gram|Carbohydrate calories per gram per serving.|Horizontal|Float|Left|200|Left||||Active||Walmart_Initial_Load||||1636
wmFoodBeverageProteinCaloriesPerGram|N|||float|30|30|15||||||||||N|en|Protein Calories Per Gram|Protein calories per gram per serving.|Horizontal|Float|Left|200|Left||||Active||Walmart_Initial_Load||||1639
wmFoodBevAlcoholicAlcoholClassAndType|N|||text||4000|1||||||||||N|en|Alcohol Class & Type|Designation of the alcohol class and type, as based on trade understanding its characteristics.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1646
wmFoodBevAlcoholicNeutralSpiritsColoringAndFlavoring|N|||text||4000|1||||||||||N|en|Neutral Spirits Coloring & Flavoring|A statement of composition, if an alcoholic beverage has additives.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1647
wmAlcoholicBeveragesWhiskeyPercentage|N|||text||4000|1||||||||||N|en|Whiskey Percentage|In the case of a blended whiskey, percentage of whiskey or malt type. |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1648
wmAlcoholicBeveragesIsEstateBottled|N|||boolean|||||||||||||N|en|Is Estate Bottled|Indicates that 100% of the wine came from grapes grown on land owned or controlled by the winery, which must be located in a viticultural area.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1649
wmAlcoholicBeveragesWineAppellation|N|||text||4000|1||||||||||N|en|Wine Appellation|Legally defined and protected geographical indication used to identify where the grapes for a wine were grown.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1650
wmFoodBevAlcoholicwineVarietal|N|||text||4000|1||||||||||N|en|Wine Varietal|Grape variety that wine is derived from or, in the absence of one varietal, the varietal blend.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1651
wmAlcoholicBeveragesContainsSulfites|N|||boolean|||||||||||||N|en|Contains Sulfites|Indicates if a beverage contains sulfites.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1652
wmAlcoholicBeveragesIsNonGrape|N|||boolean|||||||||||||N|en|Is Non-Grape|Indicates that wine was made from fruit other than grapes.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1653
wmSwatchImages/wmFootwearSwatchImageUrl|N|wmSwatchImages|3|text||2000|1||||||||||N|en|Swatch Image URL|URL of the color or pattern swatch image. This will be shown as a small square on the item page. Recommended resolution is 100 x 100 pixels. URLs must begin with http:// or https://|LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1656
wmSwatchImages/wmFootwearSwatchVariantAttribute|N|wmSwatchImages|3|text||4000|1||||||||||N|en|Swatch Variant Attribute|Attribute name corresponding to the swatch. |LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1657
wmFootwearVariantAttributeNames|Y||3|text||4000|1||||||||||N|en|Variant Attribute Names|"Designate all attributes by which the item is varying. This list may include variants that the category spec has not explicitly identified. <br>Ex: If partner provides data for “Collar Size,” and ""Collar Size"" is not in the list of valid variants, then input “Collar Size” as a value here."|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1658
wmFootwearIsPrimaryVariant|N|||boolean|||||||||||||N|en|Is Primary Variant|Note whether item is intended as the main variant in a variant grouping.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1659
wmFootwearFabricCareInstructions|Y||3|text||4000|1||||||||||N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1663
wmFootwearFactoryId|N|||integer||12|1||||||||||N|en|Factory ID|Required for Private Label brands. See accompanying private-label brand list.|Horizontal|Integer|Left|200|Left||||Active||Walmart_Initial_Load||||1665
wmFootwearManufacturerPartNumber|N|||text||4000|1||||||||||N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1668
wmFootwearGender|N|||text||60|1||WMGender1VV||||||||N|en|Gender|To specify target gender of the item. Example: Women; Men; Girls; Boys; Unisex (Please select a value from the drop-down below)|Horizontal|Dropdown|Left|200|Left|200|||Active||Walmart_Initial_Load||||1669
wmFootwearAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||N|en|Age Group|General grouping of ages into commonly used demographic labels. Example: Child; Teen; Adult (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Multi_Select_List|Left|200|Left|200|||Active||Walmart_Initial_Load||||1670
wmFootwearMaterial|Y||3|text||4000|1||||||||||N|en|Material|"Material makeup of the item. Fabric materials should be entered using the ""Fabric Content"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1672
wmFootwearFinish|N|||text||4000|1||||||||||N|en|Finish|Overall finish of the item.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1673
wmFootwearSport|Y||3|text||4000|1||||||||||N|en|Sport|If the game is sports-related, please provide the specific sport. Example: Hiking; Wrestling; Olympic Sports; Cycling; Surfing; Basketball; Baseball; Rowing; Dance  Fitness (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1674
wmFootwearPattern|Y||3|text||4000|1||||||||||N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif. Example: Floral; Plaid; Paisley (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1676
wmFootwearCharacter|Y||3|text||4000|1||||||||||N|en|Character|A person or entity portrayed in print or visual media. A character might be a fictional personality or an actual living person. Example: Dora the Explorer; SpongeBob SquarePants (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1677
wmFootwearOccasion|Y||3|text||4000|1||||||||||N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1678
wmFootwearIsMadeFromRecycledMaterial|N|||boolean|||||||||||||N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1679
wmRecycledMaterialContent/wmFootwearRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1681
wmShoesShoeCategory|N|||text||60|1||WMShoeCategoryVV||||||||N|en|Shoe Category|Example: Baby Girl Shoes; Baby Boy Shoes; Toddler Girl Shoes; Toddler Boy Shoes; Girls' Shoes; Boys' Shoes; Women's Shoes; Men's Shoes (Please enter text with 4000 character max)|Horizontal|Dropdown|Left|200|Left|200|||Active||Walmart_Initial_Load||||1683
wmShoesShoeWidth|N|||text||4000|1||||||||||N|en|Shoe Width|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1685
wmShoesHeelHeight|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|N|en|Heel Height|Enter heel height in inches.|Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1686
wmShoesShoeStyle|N|||text||4000|1||||||||||N|en|Shoe Style|Example: Flats; Pumps; Wedges; Comfort; Fashion; Heels; Steel Toe; Walking; Running; WorkBoots; Slip-ons (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1687
wmShoesCasualAndDressShoeType|N|||text||4000|1||||||||||N|en|Shoe Attire|The formality or environment for a shoe|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1688
wmShoesShoeClosure|N|||text||4000|1||||||||||N|en|Shoe Closure|Example: Buckle; Single-Pull Lace; Hook-and-Loop; Zip-Up; Lace-Up; Pull-On; Snap; Ankle Strap (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1689
wmShoesIsOrthopedic|N|||boolean|||||||||||||N|en|Is Orthopedic|Indicates footwear designed to ease or improve musculoskeletal function.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1691
wmSwatchImages/wmFurnitureSwatchImageURL|N|wmSwatchImages|3|text||2000|1||||||||||N|en|Swatch Image URL|URL of the color or pattern swatch image. This will be shown as a small square on the item page. Recommended resolution is 100 x 100 pixels. URLs must begin with http:// or https://|LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1694
wmSwatchImages/wmFurnitureSwatchVariantAttribute|N|wmSwatchImages|3|text||4000|1||||||||||N|en|Swatch Variant Attribute|Attribute name corresponding to the swatch. |LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1695
wmFurnitureVariantAttributeNames|Y||3|text||4000|1||||||||||N|en|Variant Attribute Names|"Designate all attributes by which the item is varying. This list may include variants that the category specs have not explicitly identified.<br>Ex: If partner provides data for “Collar Size,” and ""Collar Size"" is not in the list of valid variants, then input “Collar Size” as a value here."|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1696
wmFurnitureIsPrimaryVariant|N|||boolean|||||||||||||N|en|Is Primary Variant|Note whether item is intended as the main variant in a variant grouping.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1697
wmFurnitureFactoryID|N|||integer||12|1||||||||||N|en|Factory ID|Required for Private Label brands. See accompanying private-label brand list.|Horizontal|Integer|Left|200|Left||||Active||Walmart_Initial_Load||||1699
wmFurnitureAssemblyInstructions|N|||text||2000|1||||||||||N|en|Assembly Instructions|URL location showing assembly instructions for items requiring assembly.  |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1702
wmFurnitureManufacturerPartNumber|N|||text||4000|1||||||||||N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number. Having this information allows customers to search for items on the site and informs product matching.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1704
wmFurnitureCollection|N|||text||4000|1||||||||||N|en|Collection|A collection is a particular group of items that have the same visual style, made by the same brand.  |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1705
wmFurnitureFabricCareInstructions|Y||3|text||4000|1||||||||||N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1709
wmFurnitureMaterial|Y||3|text||4000|1||||||||||N|en|Material|"Material makeup of the item. Fabric materials should be denoted using the ""Fabric Content"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1710
wmFurnitureFillMaterial|Y||3|text||4000|1||||||||||N|en|Fill Material|The stuffing material of the item, as for cushions or plush toys. |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1711
wmFurnitureFinish|N|||text||4000|1||||||||||N|en|Finish|Overall finish of the item.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1712
wmFurnitureAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||N|en|Age Group|General grouping of ages into commonly used demographic labels.|Horizontal|Multi_Select_List|Left|200|Left||||Active||Walmart_Initial_Load||||1713
wmFurnitureGender|N|||text||60|1||WMGender1VV||||||||N|en|Gender|To specify target gender of the item. |Horizontal|Dropdown|Left|200|Left||||Active||Walmart_Initial_Load||||1714
wmFurnitureTheme|Y||3|text||4000|1||||||||||N|en|Theme|A dominant idea carried in an artwork or piece of furniture|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1716
wmFurniturePattern|Y||3|text||4000|1||||||||||N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1718
wmFurnitureCharacter|Y||3|text||4000|1||||||||||N|en|Character|A person or entity portrayed in print or visual media. A character might be a fictional personality or an actual living person.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1719
wmFurnitureMountType|Y||3|text||4000|1||||||||||N|en|Mount Type|How the item is mounted, for use especially with shelves. |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1721
wmFurnitureIsInflatable|N|||boolean|||||||||||||N|en|Is Inflatable|Indicates that an item can be inflated.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1723
wmFurnitureIsWheeled|N|||boolean|||||||||||||N|en|Is Wheeled|Indicates that an item has wheels and can be rolled.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1724
wmFurnitureIsFoldable|N|||boolean|||||||||||||N|en|Is Foldable|Indicates that an item can be folded.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1725
wmFurnitureIsIndustrial|N|||boolean|||||||||||||N|en|Is Industrial|Indicates that an item can be used in an industrial setting or has an industrial application.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1726
wmFurnitureIsPowered|N|||boolean|||||||||||||N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1727
wmFurniturePowerType|N|||text||4000|1||||||||||N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1728
wmFurnitureRecommendedRooms|Y||3|text||4000|1||||||||||N|en|Recommended Rooms|The rooms recommended for the item's use.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1729
wmFurnitureRecommendedUses|Y||3|text||4000|1||||||||||N|en|Recommended Uses|Further clarification of what the item may be used for.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1731
wmFurnitureIsAntique|N|||boolean|||||||||||||N|en|Is Antique|Is an old collectable item Example: Yes|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1732
wmFurnitureSeatingCapacity|N|||integer||7|1||||||||||N|en|Seating Capacity|The number of people that can be accommodated by the available seats of an item.|Horizontal|Integer|Left|200|Left||||Active||Walmart_Initial_Load||||1733
wmFurnitureNumberofDrawers|N|||integer||7|1||||||||||N|en|Number of Drawers|Example: 2; 4; 8 (Please enter the value)|Horizontal|Integer|Left|200|Left||||Active||Walmart_Initial_Load||||1734
wmFurnitureIsMadeFromRecycledMaterial|N|||boolean|||||||||||||N|en|Is Made From Recycled Material|Example: Yes; No (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1736
wmRecycledMaterialContent/wmFurnitureRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1738
wmFurnitureBedsBedSize|N|||text||4000|1||||||||||N|en|Bed Size|Denotes the size of a bed, a bed's parts, mattress, or bed linen product.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1740
wmFurnitureBedsBedStyle|N|||text||4000|1||||||||||N|en|Bed Style|Describes the bed's shape and appearance according to thematic style or design features.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1741
wmFurnitureMattressesBedSize|N|||text||4000|1||||||||||N|en|Bed Size|The size of a bed, a bed's parts, mattress, or bed linen product.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1742
wmFurnitureMattressesMattressFirmness|N|||text||4000|1||||||||||N|en|Mattress Firmness|The mattresses level of firmness. |Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1743
wmFurnitureMattressesMattressThickness|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|N|en|Mattress Thickness|The mattresses thickness/height in inches. |Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1744
wmFurnitureMattressesPumpIncluded|N|||boolean|||||||||||||N|en|Pump Included|Is a pump included with the mattress?|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1745
wmFurnitureSeatingSeatBackHeight|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|N|en|Seat Back Height|The seat back height from the base of the seat to the top of the back, in inches.|Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1746
wmFurnitureSeatingSeatMaterial|N|||text||4000|1||||||||||N|en|Seat Material|"The seat material if different than the item's main material makeup, which is described using the ""Material"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1747
wmFurnitureSeatingSeatHeight|N|||float|30|30|15|||M|uom|text||60|1|WMSizeUOMVV|N|en|Seat Height|The height from the floor to the top of the seat, in inches.|Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1748
wmFurnitureSeatingFrameMaterial|N|||text||4000|1||||||||||N|en|Frame Material|"The material used in the item's frame if different than its main material makeup, which is described using the ""Material"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1749
wmSwatchImages/wmGardenPatioSwatchImageUrl|N|wmSwatchImages|3|text||2000|1||||||||||N|en|Swatch Image URL|URL of the color or pattern swatch image. This will be shown as a small square on the item page. Recommended resolution is 100 x 100 pixels. URLs must begin with http:// or https://|LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1753
wmSwatchImages/wmGardenPatioSwatchVariantAttribute|N|wmSwatchImages|3|text||4000|1||||||||||N|en|Swatch Variant Attribute|Attribute name corresponding to the swatch. |LoopGroup|Text|Left|50|Left|200|||Active||Walmart_Initial_Load||||1754
wmGardenPatioVariantAttributeNames|Y||3|text||4000|1||||||||||N|en|Variant Attribute Names|"Designate all attributes by which the item is varying. This list may include variants that the category spec has not explicitly identified. <br>Ex: If partner provides data for “Collar Size,” and ""Collar Size"" is not in the list of valid variants, then input “Collar Size” as a value here."|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1755
wmGardenPatioIsPrimaryVariant|N|||boolean|||||||||||||N|en|Is Primary Variant|Note whether item is intended as the main variant in a variant grouping.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1756
wmGardenPatioFactoryId|N|||integer||12|1||||||||||N|en|Factory ID|Required for Private Label brands. See accompanying private-label brand list.|Horizontal|Integer|Left|200|Left||||Active||Walmart_Initial_Load||||1758
wmGardenPatioManufacturerPartNumber|N|||text||4000|1||||||||||N|en|Manufacturer Part Number|MPN uniquely identifies the product to its manufacturer. For many products this will be identical to the model number. Some manufacturers distinguish part number from model number. Having this information allows customers to search for items on the site and informs product matching.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1761
wmGardenPatioMaterial|Y||3|text||4000|1||||||||||N|en|Material|"Material makeup of the item. Fabric materials should be denoted using the ""Fabric Content"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1762
wmGardenPatioFrameMaterial|N|||text||4000|1||||||||||N|en|Frame Material|"The material used in the item's frame if different than its main material makeup, which is described using the ""Material"" attribute. "|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1763
wmGardenPatioFabricCareInstructions|Y||3|text||4000|1||||||||||N|en|Fabric Care Instructions|Enter details of the fabric care label.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1767
wmGardenPatioFinish|N|||text||4000|1||||||||||N|en|Finish|Overall finish of the item.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1769
wmGardenPatioPattern|Y||3|text||4000|1||||||||||N|en|Pattern|Decorative design or visual ornamentation, often with a thematic, recurring motif.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1772
wmGardenPatioOccasion|N|||text||4000|1||||||||||N|en|Occasion|The particular target time, event, or holiday for the product Example: Halloween; Christmas; Wedding; Anniversary (If you want to submit multiple values, use a semicolon to separate the values. For example – value1;value2;value3. Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1774
wmGardenPatioPlantCategory|N|||text||4000|1||||||||||N|en|Plant Category|Example: Flower; Tree; Shrub (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1776
wmGardenPatioIsAntique|N|||boolean|||||||||||||N|en|Is Antique|Is an old collectable item|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1777
wmGardenPatioIsWheeled|N|||boolean|||||||||||||N|en|Is Wheeled|Indicates that an item has wheels and can be rolled.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1778
wmGardenPatioIsFoldable|N|||boolean|||||||||||||N|en|Is Foldable|Indicates that an item can be folded.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1779
wmGardenPatioIsIndustrial|N|||boolean|||||||||||||N|en|Is Industrial|Indicates that an item can be used in an industrial setting or has an industrial application.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1780
wmGardenPatioIsPowered|N|||boolean|||||||||||||N|en|Is Powered|Indicates that an item is powered.|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1781
wmGardenPatioPowerType|N|||text||4000|1||||||||||N|en|Power Type|Provides information on the exact type of power used by the item.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1782
wmGardenPatioCleaningCareAndMaintenance|N|||text||4000|1||||||||||N|en|Cleaning, Care & Maintenance|Description of how the item should be cleaned and maintained. (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1786
wmGardenPatioRecommendedUses|Y||3|text||4000|1||||||||||N|en|Recommended Uses|Further clarification of what is the item may be used for.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1788
wmGardenPatioIsTearResistant|N|||boolean|||||||||||||N|en|Is Tear-Resistant| (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1791
wmGardenPatioIsMadeFromRecycledMaterial|N|||boolean|||||||||||||N|en|Is Made From Recycled Material|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1792
wmRecycledMaterialContent/wmGardenPatioRecycledMaterial|N|wmRecycledMaterialContent|3|text||4000|1||||||||||N|en|Recycled Material|Type of recycled material used to create the item. |LoopGroup|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1794
wmGardenPatioFlowRate|N|||float|30|30|15|||M|uom|text||60|1|WMFlowRateUOMVV|N|en|Flow Rate|Measurement of the volume of liquid per unit of time, intended for products like pumps, sprayers, showerheads, and irrigation regulators. Measured in gallons per minute. |Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1796
wmGardenPatioHasRadiantHeat|N|||boolean|||||||||||||N|en|Has Radiant Heat|Example: Y; N (Please select a value from the drop-down below)|Horizontal|Boolean|Left|200|Left||||Active||Walmart_Initial_Load||||1797
wmGardenPatioCoverageArea|N|||float|30|30|15|||M|uom|text||60|1|WMInSqFtUOMVV|N|en|Coverage Area|Measured in square feet. |Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1798
wmGardenPatioAgeGroup|Y||3|text||60|1||WMAgeGroupVV||||||||N|en|Age Group|General grouping of ages into commonly used demographic labels.|Horizontal|Multi_Select_List|Left|200|Left|200|||Active||Walmart_Initial_Load||||1799
wmGardenPatioCapacity|N|||text||4000|1||||||||||N|en|Capacity|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1801
wmGardenPatioLightBulbType|N|||text||4000|1||||||||||N|en|Light Bulb Type|Example: Incandescent; Halogen; LED (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1805
wmGardenPatioVolts|Y||3|text||400|1|||M|uom|text||60|1|WMVoltsUOMVV|N|en|Volts|Example: 220 V (Please select a value from the drop-down below)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1806
wmGardenPatioWatts|N|||float|30|30|15|||M|uom|text||60|1|WMWattsUOMVV|N|en|Watts|The peak audio input power capacity this passive item can handle from an amplifier, expressed in Watts. A passive item (device, speaker, etc) has no internal amplifier; it must be plugged into a power amplifier to produce sound. Example: 400 W; 1500 W (Please select a value from the drop-down below)|Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1807
wmGardenPatioMaximumWeight|N|||float|30|30|15|||M|uom|text||60|1|WMWeight3UOMVV|N|en|Maximum Weight|Especially for use with outdoor play structures. Example: 220 lb (Please select a value from the drop-down below)|Horizontal|Float|Left|200|Left|200|||Active||Walmart_Initial_Load||||1808
wmGardenPatioCondition|N|||text||4000|1||||||||||N|en|Condition|Condition is the state of something esp. with regard to its appearance, quality, or working order.|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1809
wmGardenPatioInstallationType|N|||text||4000|1||||||||||N|en|Installation Type|Please enter the text (Please enter text with 4000 character max)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load||||1810
wmGardenPatioMinimumTemperature|N|||text||4000|1|||M|uom|text||60|1|WMOperatingTemperatureUOMVV|N|en|Minimum Temperature|Example: 55 ÂºF; 1200 ÂºF (Please select a value from the drop-down below)|Horizontal|Text|Left|200|Left|200|||Active||Walmart_Initial_Load,PI164_SEP07_1002||||1812
