Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
kroNetContentEquivalentUOMV12434|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12434|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12435|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12435|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12436|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12436|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12437|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12437|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12438|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12438|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12439|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12439|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12440|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12440|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12441|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12441|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12442|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12442|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12443|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12443|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12444|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12444|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12445|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12445|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12446|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12446|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12447|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12447|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12448|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12448|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12449|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12449|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12450|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12450|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12451|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12451|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12452|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12452|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12453|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12453|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12454|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12454|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12455|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12455|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12456|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12456|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12457|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12457|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12458|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12458|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12459|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12459|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12460|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12460|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12461|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12461|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12462|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12462|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12463|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12463|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12464|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12464|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12465|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12465|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12466|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12466|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12467|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12467|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12468|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12468|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12469|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12469|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12470|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12470|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12471|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12471|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12472|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12472|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12473|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12473|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12474|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12474|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12475|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12475|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12476|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12476|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12477|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12477|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12478|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12478|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12479|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12479|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12480|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12480|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12481|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12481|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12482|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12482|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12483|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12483|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12484|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12484|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12485|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12485|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12486|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12486|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12487|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12487|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12488|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12488|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12489|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12489|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12490|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12490|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12491|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12491|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12492|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12492|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12493|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12493|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12494|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12494|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12495|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12495|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12496|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12496|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12497|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12497|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12498|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12498|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12499|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12499|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12500|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12500|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12501|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12501|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12502|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12502|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12503|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12503|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12504|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12504|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12505|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12505|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12506|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12506|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12507|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12507|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12508|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12508|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12509|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12509|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12510|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12510|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12511|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12511|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12512|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12512|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12513|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12513|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12514|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12514|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12515|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12515|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12516|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12516|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12517|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12517|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12518|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12518|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12519|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12519|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12520|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12520|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12521|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12521|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12522|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12522|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12523|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12523|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
kroNetContentEquivalentUOMV12524|N|||float|8|8|3|||M|uom|text||60|1|KRO_V12524|N|en|Net Content Equivalent UOM - VIP to Kroger|Quantity in Equivalent selling uom|Horizontal|Float|Left|200|Left||||Active||PI165_DEC06_PC-Deriv-Rmv, PI172_IM711_JUNE03||||
